0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.1764941,-0.0,-0.11997079,0.122691266,0.0,-0.15593179,-0.15881135,0.0,-0.0,-0.0,0.12586108,0.16714251,-0.19050947,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.17098373,0.12619913,0.0,-0.20611715,0.0,-0.1423157,0.0,-0.0,-0.0,0.1482696,-0.24600922,-0.0,-0.0,0.0,-0.122655444,-0.0,-0.0,0.0,0.0,0.15831578,-0.0,0.13910222,-0.0,-0.0,0.0,0.0,-0.18671274,0.0,0.0,0.0,-0.0,-0.0,0.12568928,0.289921,0.0,0.0,-0.0,0.0,0.0,-0.0,0.13054492,0.22604659,-0.12533353,-0.164997
0.0,0.0,0.0,-0.0,-0.0,-0.12841907,-0.11892934,0.0,0.0,0.13377476,-0.0,-0.0,-0.0,0.0,-0.19671944,-0.13229139,-0.0,-0.15406612,0.0,0.0,-0.0,-0.14592052,-0.0,-0.0,0.0,-0.0,0.0,0.1584293,-0.0,-0.0,0.0,-0.1775195,-0.0,0.13635285,-0.18072689,-0.0,-0.0,0.14619404,0.14381067,0.0,-0.21853533,-0.18911164,-0.14797936,-0.14650431,-0.13616027,0.0,0.0,-0.12829934,-0.0,0.0,0.0,-0.18675394,0.0,-0.25478226,0.12081331,0.1233071,-0.0,0.0,0.0,-0.1830539,-0.13106063,0.0,-0.0,-0.11798775
-0.0,-0.0,-0.0,0.0,0.19117658,0.0,-0.0,0.0,0.0,0.0,0.16959968,-0.0,0.0,-0.13288215,0.0,0.14324482,0.14086577,-0.18594229,0.15673779,-0.0,-0.14676481,0.23604153,-0.0,0.0,-0.1193833,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.13421053,-0.0,0.0,-0.15409984,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.12753183,-0.0,0.0,0.0,-0.2618247,0.0,-0.0,0.15040731,0.0,0.0,-0.0,-0.0,-0.0,-0.12882206,0.12892777,-0.0,0.0,-0.0,0.0
0.0,-0.0,-0.17804183,0.0,0.0,-0.0,0.0,-0.13397409,0.0,0.0,0.12702379,-0.0,-0.16702533,-0.0,-0.0,-0.0,-0.0,0.2549572,-0.18267813,0.0,-0.0,0.0,-0.0,-0.118897215,0.7568034,-0.0,-0.18302733,0.0,0.0,-0.13404456,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0171913,0.0,0.0,0.0,-0.027113866,0.0,-0.0,-0.11998024,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.015151782,0.0,0.0,0.24650776,-0.0,-0.15900347,-0.0,0.11851623,0.0,-0.13884658,0.0,-0.0,0.1618763,-0.0
0.0,-0.25909352,-0.32660127,0.26769477,0.0,-0.23989375,0.0,0.0,-0.0,0.0,0.1887571,-0.25169542,0.0,-0.0,-0.13780509,-0.0,-0.0,-0.0,-0.0,-0.15594675,-0.27071056,-0.23190503,-0.12522103,-0.21287166,-0.0,-0.11808372,-0.13363154,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12429751,-0.18293162,-0.0,-0.0,-0.16158289,-0.17763594,0.0,0.0,0.0,-0.17303742,0.118231334,-0.0,-0.1593056,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3171736,0.13936535,-0.0,0.0,-0.0,-0.25150532,-0.48260266,-0.0,-0.24894884,-0.19090746,-0.34371504,0.13246185
-0.13528802,-0.0,-0.0,0.37726513,-0.0,-0.14500596,0.0,-0.13624412,-0.0,0.0,-0.0,-0.26649797,0.0,0.16635679,0.0,-0.0,-0.4092498,-0.1604807,-0.1429947,-0.0,0.0,-0.2579617,-0.0,0.20011021,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.15057151,-0.22397766,0.0,0.0,-0.0,0.14736703,0.0,0.0,0.0,-0.0,0.0,0.0,-0.16556877,0.0,0.22650169,-0.0,0.13008837,0.0,0.0,0.0,0.12001759,-0.17282589,0.0,-0.0,-0.0,-0.0,-0.36430588,-0.27976766,0.0,-0.0,-0.1601406,-0.29808137,-0.0
-0.0,-0.0,0.0,0.0,-0.23335826,0.0,-0.0,-0.0,-0.1519772,-0.0,0.0,-0.12985913,-0.0,0.0,-0.20107111,-0.0,-0.0,-0.16679807,0.0,-0.0,-0.0,-0.0,-0.0,0.15141527,0.18361033,-0.0,0.15934122,-0.13681102,0.0,-0.0,0.18460599,-0.17308821,0.0,-0.0,-0.13004132,-0.16170667,-0.0,-0.14155193,0.0,-0.0,-0.0,-0.0,-0.0,0.15008475,0.0,0.0,0.0,-0.15871367,0.0,0.0,-0.15742515,-0.123679005,0.21907309,0.0,0.0,-0.0,0.0,-0.0,-0.123132944,-0.0,0.14940879,0.0,-0.14976212,0.0
0.0,-0.23259386,0.0,0.0,0.0,0.0,-0.17380063,-0.0,-0.13846493,0.0,-0.0,-0.2138251,-0.0,-0.15203807,-0.0,0.13000815,0.0,-0.0,0.0,-0.0,0.14227128,0.200184,0.0,-0.0,0.0,-0.0,-0.15348992,0.0,-0.13222715,0.0,-0.22517912,0.0,0.0,0.0,0.0,0.0,0.0,-0.14743438,0.0,0.0,-0.0,0.17327803,0.20224957,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.25812364,0.0,-0.23886317,-0.0,0.1742849,0.1490663,-0.22124237,-0.0,0.22720782,0.2084992,-0.0
-0.16510382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13084379,0.0,-0.16593078,-0.0,-0.11807454,0.0,-0.0,0.0,-0.0,-0.18820834,0.0,-0.17334872,0.0,0.0,-0.19748412,0.0,-0.23853084,0.0,-0.0,-0.0,-0.24574314,-0.12274814,-0.23110844,-0.0,0.0,0.0,0.0,-0.22950825,-0.12898059,-0.0,0.1833241,0.0,-0.18255451,-0.1444851,-0.0,-0.22800902,0.0,-0.13705988,-0.0,-0.0,0.0,-0.0,0.16363879,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.12650955,0.0,0.0,0.0,-0.0,0.0,0.15847829
-0.13997012,-0.0,-0.0,0.0,-0.0,0.0,-0.21233243,0.0,-0.0,0.0,0.21183439,-0.28858626,-0.0,-0.0,-0.20365818,-0.1386625,-0.0,-0.0,-0.0,0.0,-0.0,0.12851962,-0.19073187,-0.33277506,-0.0,-0.11821953,-0.17463864,-0.0,-0.2409579,0.0,-0.21912839,-0.14352445,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.22176735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.19276808,-0.0,0.15138051,0.15472434,0.0,0.0,-0.0,0.16268471,0.0
-0.0,-0.23856907,0.16667403,0.28920734,0.0,-0.0,0.17951359,0.0,-0.0,0.0,0.0,-0.0,-0.46573323,0.0,-0.15699938,-0.14168331,0.24144149,0.0,-0.0,-0.0,-0.12982985,-0.0,-0.0,0.26822585,-0.0,-0.0,-0.0,0.0,-0.23249626,-0.0,0.50162226,0.0,0.0,0.0,-0.0,-0.14083594,-0.0,-0.15701582,0.120723985,0.22263542,-0.17689459,-0.0,-0.0,-0.18145797,0.1658141,-0.0,0.0,0.16433467,0.12784596,-0.4544721,0.0,-0.0,-0.0,0.0,-0.21869306,-0.21409489,-0.13443051,-0.0,-0.0,0.14654045,-0.17591086,0.12071861,0.0,-0.0
0.0,-0.18453781,0.0,0.0,-0.2530657,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.23596422,-0.0,-0.0,-0.13683811,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1936666,-0.17899618,0.0,0.0,-0.0,-0.0,-0.15022981,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.806899,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.27833357,-0.59265816,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.14935471,0.0,0.0,0.0,-0.0,-0.13296084,0.0,-0.15426719
0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.12333648,-0.22056316,-0.0,0.14865641,-0.0,0.0,-0.15342636,0.0,-0.1682512,0.0,0.0,-0.12253009,-0.0,-0.0,-0.0,-0.12626202,0.0,-0.0,0.128709,-0.12257561,0.0,-0.0,0.0,0.0,-0.18560961,0.17820457,-0.19484252,-0.11252483,-0.0,0.0,-0.0,0.17092083,0.12293637,0.0,0.0,0.0,0.13006225,0.0,-0.19342884,0.0,-0.16947624,0.0,0.0,0.0,-0.17993051,0.0,-0.0,0.0,-0.13192654,-0.16893867,0.0,-0.0,-0.16329503,-0.0,0.25356886,0.17793466,0.0
0.0,-0.0,0.0,0.0,0.12687168,0.45300448,-0.1357304,-0.20643166,0.0,0.0,-0.22917593,-0.0,-0.45363754,-0.0,-0.21803196,-0.0,-0.22336347,-0.0,-0.0,-0.35933143,0.0,-0.0,0.0,0.0,-0.5085205,0.0,-0.16236839,0.0,-0.0,-0.0,0.0,0.0,-0.16273057,-0.0,-0.0,-0.23312937,-0.36815393,0.0,-0.36703217,-0.28406313,0.0,0.0,-0.22150344,-0.3325967,-0.34594625,-0.0,-0.24858119,-0.0,0.31479287,0.0,0.0,0.0,-0.0,-0.2469072,0.12432901,-0.18525678,0.0,-0.0,-0.0,-0.12408917,-0.0,-0.15082403,0.16178209,-0.0
-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.14813077,-0.0,0.0,0.0,-0.0,-0.0,-0.1404099,-0.122639865,-0.0,-0.0,-0.25261495,-0.0,-0.16929227,-0.0,0.0,-0.26603037,-0.1336135,-0.14468217,-0.17222002,0.1511761,-0.14925733,0.0,0.0,-0.0,-0.0,-0.14158647,-0.0,0.0,-0.19935955,0.0,0.0,0.0,0.0,0.13400991,-0.0,0.0,-0.0,-0.11907606,-0.0,-0.13487181,0.13069521,-0.12015657,-0.0,-0.0,-0.20010807,0.0,0.0,-0.15031375,0.0,-0.0,0.0,-0.20589061,-0.1670757
0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.1447828,0.0,-0.14610258,-0.16537346,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.14391048,-0.31348193,-0.0,0.0,-0.16882977,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.13627169,-0.11910815,-0.0,0.18927817,-0.0,-0.0,-0.12855485,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.22219637,0.0,0.12048465,0.0,0.33887652,0.11934532,-0.0,-0.0,0.0,0.12184102,0.0,0.0,0.0,-0.0,-0.0
-0.14379764,-0.20860979,-0.25216943,0.0,0.13130441,-0.0,-0.0,0.0,-0.0,-0.0,0.24116611,0.0,-0.21532331,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.16964014,-0.0,0.17469159,0.0,-0.21752177,0.25934818,-0.0,-0.17879319,0.0,-0.23482022,-0.0,0.0,-0.17560999,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.18100052,0.0,0.0,0.14110725,-0.2095696,-0.0,0.0,-0.0,0.0,0.27220035,0.1609032,0.0,-0.14185734,0.0,0.0,0.14084238,0.0,-0.0,0.0,0.0,0.12878215,-0.17930098
-0.0,-0.0,-0.0,-0.0,-0.1806836,0.0,-0.19416213,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.1633883,0.0,0.0,-0.0,-0.17775947,-0.0,0.0,-0.17385079,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.12041506,-0.0,-0.19115627,0.0,0.0,0.17443779,-0.0,-0.18303776,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.6799361,0.0,0.0,-0.58953923,0.16792859,-0.11880118,-0.25649205,-0.0,0.15672655,-0.28198072,-0.37002116,-0.120111704,0.0,-0.0,-0.22607486,-0.0,0.0,-0.19972624,0.0,0.0,-0.0,0.48834625,0.0,0.0,-0.20327291,-0.14228007,-0.0,-0.19775248,0.19536199,0.12755837,-0.0,0.0,0.0,-0.14143331,0.8752152,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.14210296,0.0,-0.0,0.0,0.0,0.0,0.0,0.15455018,-0.0,-0.22420178,0.1430073,-0.12652595,-0.20235626,0.21256094,0.0,0.0,0.0,-0.12867159,-0.13874778,-0.0
-0.1896902,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.14005163,-0.15794377,-0.0,0.0,-0.0,-0.29670858,0.0,0.0,-0.0,0.0,-0.23852465,-0.0,-0.0,-0.0,0.12292662,0.0,0.0,0.0,0.0,0.13985988,0.0,0.0,-0.0,-0.21327636,-0.12865214,-0.20610851,0.0,0.0,-0.0,-0.0,-0.0,-0.23513028,0.0,0.0,-0.0,0.0,-0.16055375,-0.0,0.0,-0.0,-0.23320648,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.22332424,0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,-0.13198991,0.0,0.0,0.0,0.23160249,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.17139848,0.18262753,-0.14489543,0.13913086,-0.0,-0.12161651,0.0,-0.0,0.0,-0.19102001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16842006,-0.13197945,0.0,0.0,-0.0,-0.15826358,-0.0,0.1392877,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.24726884,-0.23757406,-0.0,-0.0,-0.18429098,-0.22419354,-0.20903587,0.0,0.0,0.0,0.14545679,-0.0,-0.18463527,0.1388095,0.0,0.0,0.0,0.0,-0.0,0.19548249,0.16960496,0.0
0.0,-0.0,0.0,-0.46259984,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.33382574,0.0,-0.16498575,-0.15272638,-0.17532109,-0.0,-0.15835804,0.0,0.0,0.0,-0.0,-0.26554725,-0.2794623,-0.1741044,-0.0,-0.0,0.17929766,-0.0,-0.0,-0.0,-0.2721413,-0.0,0.0,-0.0,-0.4318094,0.0,-0.32728776,-0.13391896,0.0,-0.0,-0.12575144,0.0,-0.12728368,0.0,-0.0,0.0,-0.38673222,-0.3115972,-0.27815112,0.0,0.0,-0.0,0.12712899,-0.0,-0.0,0.0,0.14555347,0.0,-0.12420202,0.0,0.0,-0.12874776
-0.16225192,-0.0,0.0,-0.0,-0.3867401,-0.0,-0.0,-0.14987685,0.0,0.0,0.0,-0.3263155,-0.27989334,-0.12851192,0.0,0.0,-0.20193025,-0.1393938,-0.0,0.20977159,0.0,-0.2715112,-0.0,0.0,0.0,-0.17864394,-0.26254767,0.0,-0.1958545,-0.0,0.0,0.0,0.14826638,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.14835908,0.0,0.0,-0.0,0.0,-0.12985526,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23485312,-0.17187704,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.21936096,0.0,-0.19429237
0.0,0.12347896,-0.15433641,-0.13731316,0.0,-0.0,0.0,-0.18839936,-0.0,0.0,-0.0,-0.17447686,-0.0,-0.0,-0.17043714,0.15978806,0.0,0.0,-0.1439767,-0.0,0.0,-0.12404424,0.0,-0.15868458,-0.0,-0.18543698,0.15820524,-0.17959313,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.13208567,0.0,-0.122687675,0.0,-0.0,0.128313,0.12992918,0.0,-0.0,0.13106064,-0.12190683,-0.0,0.0,-0.12187658,0.0,0.0,0.0,-0.0
0.0,-0.0,-0.5273662,-0.9468811,-0.26693332,-1.4455246,-0.0,0.0,-0.30371347,-0.0,0.0,0.0,-0.97140396,-0.2010277,0.0,-0.16607784,0.0,-0.0,-0.0,0.0,-0.5042923,0.0,-0.18916416,0.22095674,-0.0,0.0,-0.2282704,-0.0,-0.12192504,-0.4266802,-0.0,-0.1681628,-0.0,-0.20772932,-0.25525388,-0.32281807,-0.20602216,-0.0,-0.76609564,0.0,-0.0,0.0,-0.3673922,-0.0,-0.2634959,0.0,-0.2890435,0.0,-0.3646426,-0.67250097,0.0,-0.0,-0.0,-0.0,-0.23694125,-0.15930875,-0.3120636,0.12643309,-0.0,-0.0,-0.2602701,0.0,-0.0,-0.24040188
0.0,-0.0,0.0,0.0,-0.6236295,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.19729558,-0.0,0.0,-0.0,0.0,-0.26411772,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.14839144,-0.14746562,0.0,0.0,0.0,0.0,0.0,-0.16269544,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2330854,-0.26515123,0.0,0.0,-0.410497,0.0,0.0,-0.32357135,0.0,-0.19069031,0.0,0.0,-0.0,-0.17470421,-0.0,-0.14596589,-0.25399455
0.0,-0.36067548,0.108897366,0.0,-0.3622055,-0.51280296,-0.0,-0.0,0.0,0.0,0.4413578,-0.22728594,0.0,-0.3621923,-0.0,-0.0,-0.24945745,0.0,-0.27796412,0.13248855,0.0,-0.2990546,-0.1743836,0.1260518,0.9580964,0.12253016,0.0,0.0,-0.16836528,-0.12321093,0.3461298,0.0,-0.0,0.0,-0.0,0.0,0.6213166,-0.0,-0.60460526,-0.1776605,0.0,0.18726096,-0.28211254,0.0,0.15236776,-0.0,-0.2810024,-0.0,0.42857182,-0.86121863,0.0,0.0,0.0,0.0,-0.31034347,-0.32333273,0.0,-0.16719498,-0.27807,-0.0,-0.0,-0.0,-0.2159399,0.0
0.0,-0.15483905,0.9730705,-1.8410839,-0.0,-1.2797605,-0.12672828,0.0,0.0,-0.0,-0.2676442,-0.20712863,-0.9718961,0.0,0.0,0.0,-0.0,0.0,0.11970359,0.48739806,-0.14868377,-0.13263886,0.0,0.16555399,-0.0,0.0,-0.0,-0.1499251,-0.0,0.0,0.0,0.5117563,0.0,0.0,0.4527423,0.0,-0.46165022,0.15668312,0.25178733,-0.21699823,-0.1243862,0.20813777,0.3360418,0.0,0.0,-0.0,-0.0,-0.16794379,-0.6026484,-0.22364798,0.0,0.0,-0.12906604,0.0,0.14836255,0.0,-0.5992622,0.0,-0.22647683,-0.0,-0.53766334,-0.0,-0.0,-0.0
0.0,-0.19760403,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.24683955,0.0,-0.0,-0.20349824,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.30611098,-0.0,-0.0,-0.19376679,-0.0,-0.22246595,0.0,0.16141139,-0.0,0.0,-0.0,-0.0,0.17062424,0.0,-0.34683138,-0.12114818,0.0,-0.20527259,-0.20207757,-0.0,-0.14831051,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.13107759,-0.0,0.0,-0.1719589,0.0,-0.20751414,-0.0,-0.2535308,0.0,-0.2641213,0.0,-0.16524173
0.0,0.0,-0.0,0.0,-0.2516244,-0.18715858,-0.0,-0.0,-0.0,-0.21814775,-0.0,-0.12751558,0.0,-0.0,0.0,0.0,0.0,-0.1324573,0.1649269,-0.15247807,-0.0,0.0,0.0,-0.15176459,0.0,0.0,-0.0,-0.0,-0.16946232,0.0,-0.118817605,0.13548546,0.0,-0.0,0.0,-0.0,0.0,0.14753887,0.20420413,-0.0,-0.117957264,0.0,-0.16598873,0.0,-0.0,-0.16424125,0.0,-0.0,0.0,0.13727364,-0.0,-0.21323805,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.12659591,0.0,0.0,-0.0
