0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.17445683,-0.029326268,0.51341474,0.041227303,-0.11850467,0.030595535,-0.05513595,-0.032817185,-0.0030645393,0.10873139,0.012314557,0.032336894,-0.030311367,0.0032057376,0.0908062,0.026245525,0.10251153,-0.13257982,0.12055359,0.27917644,0.11865352,0.11995988,-0.0309146,0.9089937,0.55409926,0.15255627,-0.15050738,-0.111864135,-0.06929701,-0.022479843,-0.18401098,0.025925132,0.54879177,0.37922108,0.2507661,0.091260105,0.01437739,0.0015140763,0.032554474,-0.28040248,-0.13401774,-0.09781382,-0.108596765,0.03555358,0.27259204,-0.080725774,-0.12072541,-0.15226081,-0.15265667,0.09509492,-0.13307792,0.12989208,0.071269214,0.54331833,0.23942064,0.1407531,-0.0064669196,-0.14935538,-0.06885264,0.24680738,0.3051999,0.11039373,0.25867406,-0.13766824
0.064467065,-0.067823865,0.074613094,0.10659822,-0.106986634,-0.100471765,-0.11627403,0.09899399,-0.23617046,0.1721342,-0.13047592,0.111410685,-0.10574884,-0.0016500168,-0.12672871,-0.15180425,-0.03962078,-0.103995964,-0.09369883,-0.0101930415,0.010840543,-0.07359437,0.050488092,-0.05743936,0.11986663,-0.13630942,-0.065701574,0.0461376,-0.008484344,-0.02928519,-0.1891627,0.043459345,-0.12865193,0.063679606,0.05523151,0.16041951,0.007414654,0.057878174,0.048525695,-0.2158675,-0.22135766,0.031528883,0.13587312,0.23787722,-0.1857957,-0.0030809767,-0.055398047,-0.04891809,-0.17491397,0.024907492,-0.28328732,-0.08048167,0.11161341,-0.11322731,0.19777353,0.106988624,-0.08626687,0.08136557,0.059469312,-0.07051377,-0.239821,-0.13548772,-0.018606234,-0.14558165
0.1488249,0.2363937,0.047824204,0.078453675,-0.0666445,-0.07448722,-0.26305753,-0.14939001,0.15483633,0.14477775,0.12420481,0.0063395267,-0.14197677,-0.4363602,-0.2523578,0.07036955,0.24670902,0.35018596,-0.1441037,0.116926864,-0.114085294,-0.09868196,-0.04302588,0.123262085,0.040894095,0.13035414,0.02879358,-0.2593412,0.15325482,-0.10904139,-0.15215172,0.022754028,0.03407645,0.29891565,0.15992902,-0.109085865,0.15610449,-0.026037347,-0.09532784,-0.26488557,-0.09374149,-0.13420214,-0.09691524,0.21287213,-0.014213443,-0.017984483,-0.05514644,-0.13996963,-0.10112953,-0.06722214,-0.039775014,0.06949681,-0.17519496,0.4314279,0.008953262,0.13979228,-0.3236688,0.08860691,0.10119558,-0.35127476,-0.18328768,-0.3136239,-0.090317495,0.2725609
0.09719751,0.11408455,-0.08652461,0.04464945,0.2535075,-0.11930508,0.16953419,-0.06636062,-0.065884344,-0.013005991,-0.2295939,-0.5333837,0.051489644,-0.06444493,-0.055332366,-0.24821492,-0.32801762,-0.026109787,0.05922517,-0.12114974,-0.599731,-0.20192169,-0.15327841,0.035932675,0.43473238,-0.28884634,0.002263933,0.8222672,0.12303554,-0.123558775,0.11638457,-0.075542994,0.090884134,0.057291415,-0.040214136,-0.10145406,0.5937573,0.06583194,-0.0258652,0.032125305,-0.0021048998,-0.099011816,0.0858467,-0.067766026,-0.050496653,-0.09631254,-0.15451229,-0.06967534,-0.1297115,0.0778947,0.1655649,-0.19507845,-0.008850266,-1.2243245,0.0419814,0.16760428,-0.18206991,0.15100437,0.07737667,-0.27897224,-0.2735458,-0.10272369,-0.07517303,0.06803002
-0.17342862,0.02711558,0.026940178,-0.10910074,-0.05210593,-0.08467727,-0.03241211,-0.09343467,-0.09092235,-0.0043182606,-0.029505402,0.16318984,0.023354415,-0.1510275,0.011756079,-0.028267266,0.09168938,0.026157267,-0.16928193,-0.065536864,0.15089472,0.1562836,-0.08119888,0.09718037,-0.07949286,0.043597553,0.053265948,-0.034995317,-0.075321436,-0.083077066,-0.12563682,0.08642602,0.15624604,-0.22301666,-0.021498898,0.12222145,-0.16495544,0.060716126,-0.17779495,-0.16502,0.016357187,-0.17759034,-0.0850003,0.038997225,-0.011435925,0.021444054,-0.087854035,-0.039093282,0.1546788,0.031140456,0.1667208,-0.09403952,-0.23003633,0.029629977,0.07189641,0.11793427,-0.1300484,0.005487376,0.12613758,-0.20624608,-0.239093,0.068072945,0.014000721,-0.2006217
0.058896888,0.63176936,-0.13013771,0.03955029,0.0886196,0.101164564,0.0062974533,-0.14433311,0.03211877,0.44926143,0.021644859,-0.2764973,-0.46434698,-0.120084435,0.14428422,-0.17830737,0.03815268,-0.14946365,0.097421125,-0.41028634,-0.004038494,0.045631543,-0.28565466,-0.010799299,0.15089943,0.012968164,-0.2074216,0.7369219,-0.17734395,0.23073764,-0.065965466,-0.10560114,0.046602752,0.48606077,-0.1048227,0.07063423,0.23389243,-0.034898803,0.14205344,0.10038079,-0.024057455,-0.16489682,0.92110187,-0.04583573,0.020673858,-0.085278675,-0.20162855,0.105985984,-0.6612994,-0.076780245,0.30819017,0.11707036,-0.012300768,-0.23285417,-0.1284683,0.07943426,0.22314036,0.068583235,0.054393303,-0.0034322399,-0.07748315,0.11681384,0.041893024,-0.4462999
0.014704369,0.065216444,0.18724653,-0.015043755,-0.2080866,-0.15096499,-0.0484477,0.060197294,-0.19030425,-0.06894618,0.16499966,0.20262656,0.072711006,0.17508774,-0.14807662,-0.018100789,0.066994496,0.122726396,0.11822475,0.03383074,0.047660347,-0.12222974,0.052849088,0.2501553,0.056347284,-0.09600976,-0.033504363,-0.16192354,-0.13561398,-0.031338748,0.14480719,-0.16434939,0.1457119,0.13747367,0.14352874,0.15793914,0.0538853,-0.08231752,-0.066092476,0.040564027,0.07327975,0.17180291,-0.076864935,0.11464531,-0.09904264,0.073823474,0.11892556,-0.13821083,-0.1362602,0.001521334,-0.18934299,0.008000958,-0.068310775,-0.14649269,0.047377065,-0.14924772,-0.11882367,-0.10068014,0.007815049,0.11851179,0.12226671,-0.17305972,0.050547127,-0.2696997
-0.029024728,-0.3108746,0.2308112,-0.06985135,0.19133551,-0.033236086,-0.07770459,-0.022688303,0.1148688,0.15617703,0.08844604,0.0285965,-0.17705566,-0.29062438,0.34186506,0.10613471,0.26136577,0.58803105,-0.17751269,-0.15787251,-0.19520114,-0.15060063,0.24298286,-0.22485253,0.08796069,0.032426417,-0.15971012,-0.21367048,0.05111326,0.22419868,-0.23182188,0.05778181,-0.04932141,-0.057666186,0.23212355,-0.04768756,0.20452109,-0.044517115,-0.21382952,0.2872609,-0.20210755,-0.2668535,0.09666185,-0.18493287,-0.2302291,-0.09461161,-0.4061839,0.034363907,-0.20059988,0.037770733,0.14595048,-0.1278439,-0.015412013,-0.256629,-0.1454946,0.02450358,-0.3861679,-0.14509007,0.062872835,-0.06295306,-0.25744835,-0.19021672,-0.32047004,0.4993753
0.054881103,0.06305213,0.09644693,-0.14933632,-0.14206472,0.07114506,-0.03303833,0.008816823,0.0831902,-0.18408804,0.07758509,-0.08182199,0.05501186,0.12772007,-0.29739138,-0.21392219,0.16313823,-0.06127821,0.17110173,0.053548496,0.1390156,0.1346576,0.042818338,-0.02065606,-0.06559972,0.086750336,-0.0015964175,-0.1303858,-0.096418835,-0.14171948,-0.22375238,-0.07646827,-0.19435686,0.17963311,0.11889983,0.13542227,0.024189198,0.06125094,0.078652926,0.076114826,-0.17074344,0.07951976,-0.0170734,0.062257912,-0.0546753,0.18140933,-0.16212085,0.12533751,-0.16711096,-0.13571042,-0.06765967,0.039695203,-0.14017962,0.09361476,0.06916014,-0.08007556,-0.20980385,-0.010926581,-0.1459721,0.085518286,-0.065362714,0.10999069,0.07084179,-0.011264261
0.4030607,0.45254675,-0.05401226,0.04474357,-0.07251651,0.0130840475,-0.062114228,-0.12003085,0.02301501,0.17359494,-0.100247055,0.27072078,-0.34476352,0.22615944,-0.3136153,0.2092844,0.50285584,-0.9111493,0.04051357,0.08731655,-0.22836873,-0.15513971,0.024314865,-0.29529196,0.25506064,-0.05831359,-0.013142685,-0.1906777,0.037649486,0.13554166,-0.1092326,-0.18429476,0.13693066,0.30682936,-0.76004624,-0.044878054,-0.16879906,-0.18934125,-0.07489317,-0.39942458,0.19746356,-0.04909343,0.79642195,-0.21678339,0.775767,0.12514141,-0.14018635,-0.058945246,0.29742154,-0.10994248,0.105925135,-0.05516445,-0.23116583,0.3428312,0.20210029,-0.16210294,0.054524563,-0.08025652,-0.07830634,0.039147068,-0.07105384,0.07553263,-0.17719749,-0.16984934
-0.0038779252,-0.2500558,0.094460525,-0.17084704,-0.08223363,-0.064035974,0.053969547,-0.06663077,-0.115017176,-0.06296632,0.052166563,0.19130708,0.11108326,-0.21982236,-0.21901026,-0.24580231,-0.5709195,0.08366499,0.08005979,-0.07211324,-0.0667727,0.00070691406,-0.16589434,-0.13704237,-0.15281424,-0.03590976,0.04649893,-0.09639205,-0.0020979103,-0.37346917,0.0056129643,0.053018462,0.051240157,-0.13021258,0.22028269,-0.091614656,-0.11382998,-0.10421645,-0.002631523,0.27834114,-0.075618505,0.16344976,-0.12644719,-0.2854716,-0.12378981,-0.33382913,0.143438,-0.03594597,0.25817242,0.23516594,-0.16117065,-0.18475069,0.041652426,-0.23897718,0.011844887,-0.003953919,0.2003245,-0.13468799,-0.07043163,0.32147214,-0.21152775,-0.19225107,-0.099040575,0.03273285
-0.090487026,0.38139525,0.12021711,-0.00886865,-0.011164961,-0.076397695,-0.10303648,-0.16782753,-0.043142304,0.08243655,-0.14050372,-0.18235229,0.028878292,-0.028657524,0.097558245,0.36974052,0.2872518,-0.31050736,0.080820754,0.007261014,0.045871895,-0.1648131,0.118642926,-0.16860326,0.08746174,-0.0662866,0.09601817,0.019548198,-0.056163877,0.11014625,-0.026914375,-0.14098163,-0.15323588,-0.050895732,0.2829269,-0.17072187,-0.123507895,0.0009018648,0.06284681,-0.14234819,-0.116502956,-0.23377083,-0.047293693,0.3551916,-0.039208967,-0.21673107,0.025082976,0.36220562,0.1492374,-0.14256117,0.18302245,-0.12380822,-0.015335151,0.059070952,0.029003195,0.13127306,-0.09116978,-0.13349943,-0.020078765,0.12045642,-0.09833403,-0.08771311,0.066132694,-0.0044059297
0.11675457,0.113257505,-0.052127406,0.086513795,0.0008840202,-0.02106689,-0.055988338,-0.13135669,-0.035934016,-0.12529276,0.044059124,0.075944304,-0.10815978,-0.077139534,-0.007565034,0.074376516,-0.032882355,-0.0013462511,-0.13861549,-0.11935758,0.0145495655,-0.17910375,-0.021446025,-0.040943254,0.0848906,0.12694481,0.03980189,0.13992302,-0.21674001,-0.12011437,0.2820035,0.0039011522,0.095613435,0.039729852,-0.098358355,0.022347119,0.039059725,-0.017978135,-0.19947022,-0.061600644,-0.029821657,0.01844068,0.120170586,-0.035628594,-0.21263433,-0.20110543,-0.020072863,0.095960565,0.18162988,-0.10257346,0.07615591,-0.07272234,-0.086168036,-0.018443229,-0.04432398,0.09778545,0.009842711,0.08738909,-0.040961087,-0.03862236,0.21920736,-0.108682506,-0.046422742,0.15474483
-0.092336066,-0.1725005,0.33086663,0.008755418,0.18420182,0.16299607,0.06980916,-0.10408711,-0.071183056,-0.1380708,-0.07340468,-0.025006203,-0.30282423,0.17565654,-0.17656325,-0.26456898,-0.082841665,0.18247409,-0.025155123,0.2753031,-0.009376207,-0.21106328,-0.13274874,-0.22723569,0.120522894,0.103283904,-0.18030393,0.09093614,0.034447696,-0.18754555,0.18527266,0.08236377,-0.2436886,-0.14375822,0.19522347,0.22253565,0.29127002,0.11073815,-0.1678537,-0.07839634,-0.16592586,0.46136433,0.16296276,0.014730218,-0.04886923,-0.034578342,-0.15194686,-0.18996942,0.1123251,0.032464415,0.02606412,0.11594705,0.21375495,-0.03828675,-0.009764954,-0.20015211,0.45188868,-0.090583324,-0.011326792,-0.26715028,-0.053191174,-0.07465932,-0.022920055,0.03641047
0.078808665,0.310945,0.18221608,-0.12541646,-0.39021534,-0.20557058,0.04133078,0.07987617,0.02068002,-0.16201577,-0.10302775,-0.030798351,-0.16844046,0.19814931,0.07314235,-0.17397475,0.2108695,-0.0018531271,-0.14037763,-0.06471245,-0.10398246,-0.14244534,0.11641407,-0.12317294,-0.08755605,-0.12870498,-0.08469308,0.6150867,-0.10460553,0.006458612,0.09060278,0.14935642,0.023163185,0.3731038,-0.18959656,0.22212829,-0.2298339,-0.06971126,-0.07409769,-0.06153632,-0.25927258,-0.011285838,0.18260914,0.079960495,0.011325769,-0.25615415,0.04024606,-0.03706281,-0.18551889,0.006650966,0.1460781,-0.057521712,0.14118446,0.02389277,0.105416305,-0.061278723,0.25805137,-0.1801369,-0.057944197,-0.26750275,-0.2131269,-0.102470025,0.09108123,-0.26406798
0.27934405,0.27254725,0.7263784,0.010559765,-0.06531402,-0.16927148,-0.18146236,-0.11506009,0.061117128,0.31552452,0.05595051,0.22937497,0.10205616,0.25511566,-0.40456906,-0.32698205,0.3796848,0.7906017,0.009648641,0.10809192,-0.16853766,0.1063398,-0.055907942,-0.19581746,-0.033104684,-0.042918067,0.121465,-0.080306634,0.020549374,-0.08052584,0.020116331,0.128508,0.39806217,-0.21626225,0.8031772,-0.08068736,0.132311,-0.06970981,-0.053077567,-0.6196572,0.09867654,-0.2694302,0.19199397,0.17361306,0.08838661,-0.16223028,-0.17333615,0.3389586,0.43872282,0.10393739,-0.15506396,-0.020642688,0.020718602,0.7235127,-0.18310569,0.10265283,0.00030401608,0.18391557,0.09880206,0.06870719,-0.046815753,-0.01780152,-0.089582175,0.013659547
-0.2030674,-0.101016685,-0.06512034,-0.27861765,0.07838776,-0.036144868,0.017153692,0.12798779,0.076186165,-0.0650141,-0.01852293,-0.05413751,-0.049262412,0.3832865,-0.3202553,-0.25791422,-0.068083614,0.46206746,-0.0207935,0.26312232,-0.080308445,-0.047750503,-0.029308641,0.062158234,0.10536106,-0.06664113,-0.15238492,-0.13702784,0.06281034,0.24239609,0.059658755,-0.05112008,-0.09612418,-0.262249,0.4520276,0.108100586,0.38621747,0.037385233,-0.086350895,-0.16324687,0.15454012,0.13158275,0.12545758,-0.2056985,0.46628848,-0.027072476,0.028852003,-0.09875983,0.28753212,0.38353625,-0.08297876,-0.0825497,0.053883065,0.104472205,-0.19158776,-0.12520611,0.26930925,-0.00048157957,0.12301073,0.12207569,-0.06566619,-0.01815908,-0.3228046,-0.26076034
-0.35242856,-0.38591513,-0.14394595,-0.17732537,-0.044981144,0.071011454,0.2326064,-0.18670942,0.11256467,-0.03382063,0.06445588,0.204111,-0.23853289,-0.086297445,0.099355884,-0.05350359,-0.2929524,0.008032378,-0.011990222,0.34093362,0.04212244,-0.10933904,-0.6227567,0.022699626,-0.13279305,0.025327168,0.04889478,-0.17729048,-0.023945818,0.065291815,0.20983426,-0.1260936,0.21146554,-0.43240255,0.09493387,0.052563023,-0.33129647,-0.054461125,-0.04674941,0.06781013,0.28644294,-0.062992685,0.014598543,-0.051447622,0.5325143,-0.25827107,0.08895142,-0.15905215,0.0635272,0.09183666,-0.1490025,0.05928809,0.283648,1.0183853,-0.016742542,0.014991915,0.08689003,-0.11620621,-0.14555092,0.06834619,-0.06551848,0.10971898,-0.30747065,-0.19071114
